index,AddressLine1,AddressLine2,AddressLine3,AddressLine4,BoardName,City,ComplaintFromDate,ComplaintNumber,ComplaintToDate,Country,CountryShortCode,County,DisciplinaryAction,DisciplinaryActionTypeId,DoingBusinessAs,Emailid1,FacilityName,FacilityStreetAddress,FictitiousName,FirstName,FullName,IsFacility,IsPersonFacility,LastName,LicenceType,LicenseId,LicenseNumber,LicenseTypeId,McareCourtFiled,McareDocketNumber,McareServed,MiddleName,NameSuffix,OptPersonFacility,PageNo,PersonId,PhoneNo1,ProfessionID,ProfessionType,RecaptchaResponse,RequestedFileId,RequestedFileName,Row,State,Status,TotalRecords,zipcode
2256,,,,YORK PA  17404,State Board of Pharmacy,YORK,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,York,,,,,THRIFT DRUG COMPANY,NORTH MALL LOUCKS & SUSQUEHANNA TR  YORK PA  17404,,,,0,False,,Pharmacy,1352790,PP412586L,,,,,,,,0,1058871,,,Pharmacy,,,,7,Pennsylvania,Out of Business,7585,17404
2257,,,,GREENSBURG PA  15601,State Board of Pharmacy,GREENSBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Westmoreland,,,,,THRIFT DRUG COMPANY,101 SOUTH MAIN STREET   GREENSBURG PA  15601,,,,0,False,,Pharmacy,1352937,PP412679L,,,,,,,,0,1058960,,,Pharmacy,,,,8,Pennsylvania,Out of Business,7585,15601
2258,,,,UNIONTOWN PA  15401,State Board of Pharmacy,UNIONTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Fayette,,,,,THRIFT DRUG COMPANY,14 AST MAIN STREET   UNIONTOWN PA  15401,,,,0,False,,Pharmacy,1359843,PP412597L,,,,,,,,0,1058881,,,Pharmacy,,,,9,Pennsylvania,Out of Business,7585,15401
2259,,,,SHARON PA  16146,State Board of Pharmacy,SHARON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Mercer,,,,,THRIFT DRUG COMPANY,105 S SHARPSVILLE AVENUE   SHARON PA  16146,,,,0,False,,Pharmacy,1360325,PP412617L,,,,,,,,0,1058900,,,Pharmacy,,,,10,Pennsylvania,Out of Business,7585,16146
2260,,,,SOUTHAMPTON PA  18966,State Board of Pharmacy,SOUTHAMPTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bucks,,,,,THRIFT DRUG COMPANY,SOUTHAMPTON SHOPPING CTR SECOND AVENUE PIKE  SOUTHAMPTON PA  18966,,,,0,False,,Pharmacy,1362098,PP412638L,,,,,,,,0,1058921,,,Pharmacy,,,,11,Pennsylvania,Out of Business,7585,18966
2261,,,,WILLIAMSPORT PA  17701,State Board of Pharmacy,WILLIAMSPORT,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lycoming,,,,,THRIFT DRUG COMPANY,357 PINE STREET   WILLIAMSPORT PA  17701,,,,0,False,,Pharmacy,1360598,PP412687L,,,,,,,,0,1058968,,,Pharmacy,,,,12,Pennsylvania,Out of Business,7585,17701
2262,,,,MONTGOMERYVIL PA  18936,State Board of Pharmacy,MONTGOMERYVIL,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,THRIFT DRUG COMPANY,MONTGOMERYVILLE SHPG CTR   MONTGOMERYVIL PA  18936,,,,0,False,,Pharmacy,1359891,PP412614L,,,,,,,,0,1058897,,,Pharmacy,,,,13,Pennsylvania,Out of Business,7585,18936
2263,,,,JOHNSTOWN PA  15904,State Board of Pharmacy,JOHNSTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,THRIFT DRUG COMPANY,842 SCALP AVENUE GEISTOWN  JOHNSTOWN PA  15904,,,,0,False,,Pharmacy,1352852,PP412624L,,,,,,,,0,1058907,,,Pharmacy,,,,14,Pennsylvania,Out of Business,7585,15904
2264,,,,PHILADELPHIA PA  19149,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,THRIFT DRUG COMPANY,COTTMAN PLAZA 2118-1 COTTMAN AVENUE  PHILADELPHIA PA  19149,,,,0,False,,Pharmacy,1355708,PP413623L,,,,,,,,0,1059804,,,Pharmacy,,,,15,Pennsylvania,Out of Business,7585,19149
2265,,,,SHAMOKIN PA  17872,State Board of Pharmacy,SHAMOKIN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northumberland,,,,,THRIFT DRUG COMPANY,R D 2 ANTHRA PLAZA   SHAMOKIN PA  17872,,,,0,False,,Pharmacy,1359892,PP412665L,,,,,,,,0,1058947,,,Pharmacy,,,,16,Pennsylvania,Out of Business,7585,17872
2266,,,,PHILADELPHIA PA  19148,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,THRIFT DRUG COMPANY,SOUTH PHILLY PLAZA 2715 SOUTH FRONT STREET  PHILADELPHIA PA  19148,,,,0,False,,Pharmacy,1359330,PP413470L,,,,,,,,0,1059661,,,Pharmacy,,,,17,Pennsylvania,Out of Business,7585,19148
2267,,,,SCRANTON PA  18508,State Board of Pharmacy,SCRANTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,,THRIFT DRUG INC,RT 81 & 6 VIEWMONT MALL   SCRANTON PA  18508,,,,0,False,,Pharmacy,1354009,PP412590L,,,,,,,,0,1058874,,,Pharmacy,,,,18,Pennsylvania,Out of Business,7585,18508
2268,,,,INDIANA PA  15701,State Board of Pharmacy,INDIANA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Indiana,,,,,THRIFT DRUG INC,646 PHILADELPHIA STREET   INDIANA PA  15701,,,,0,False,,Pharmacy,1352993,PP413837L,,,,,,,,0,1060016,,,Pharmacy,,,,19,Pennsylvania,Out of Business,7585,15701
2269,,,,HERMITAGE PA  16148,State Board of Pharmacy,HERMITAGE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Mercer,,,,,THRIFT DRUG INC,1679 N. HERMITAGE ROAD   HERMITAGE PA  16148,,,,0,False,,Pharmacy,1360745,PP414126L,,,,,,,,0,1060304,,,Pharmacy,,,,20,Pennsylvania,Out of Business,7585,16148
2270,,,GOODS LANE,ALTOONA PA  16602,State Board of Pharmacy,ALTOONA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,,THRIFT DRUG INC,LOGAN VALLEY MALL WEST PLANK ROAD AND GOODS LANE ALTOONA PA  16602,,,,0,False,,Pharmacy,1351613,PP412587L,,,,,,,,0,1058872,,,Pharmacy,,,,21,Pennsylvania,Out of Business,7585,16602
2271,,,,BEDFORD PA  15522,State Board of Pharmacy,BEDFORD,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Bedford,,,,,THRIFT DRUG INC,BEDFORD PLAZA ROUTE 30  BEDFORD PA  15522,,,,0,False,,Pharmacy,1364682,PP412943L,,,,,,,,0,1059216,,,Pharmacy,,,,22,Pennsylvania,Out of Business,7585,15522
2272,,,,NEW CASTLE PA  16101,State Board of Pharmacy,NEW CASTLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lawrence,,,,,THRIFT DRUG INC,SHENANGO SQUARE 2640 ELLWOOD ROAD  NEW CASTLE PA  16101,,,,0,False,,Pharmacy,1361784,PP414298L,,,,,,,,0,1060476,,,Pharmacy,,,,23,Pennsylvania,Out of Business,7585,16101
2273,,,,N VERSAILLES PA  15137,State Board of Pharmacy,N VERSAILLES,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,THRIFT DRUG INC,HILLS PLAZA 599 LINCOLN HIGHWAY  N VERSAILLES PA  15137,,,,0,False,,Pharmacy,1361588,PP413476L,,,,,,,,0,1059667,,,Pharmacy,,,,24,Pennsylvania,Out of Business,7585,15137
2274,,,,BUTLER PA  16001,State Board of Pharmacy,BUTLER,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Butler,,,,,THRIFT DRUG INC,BUTLER MALL 310 NEW CASTLE ROAD  BUTLER PA  16001,,,,0,False,,Pharmacy,1366027,PP413504L,,,,,,,,0,1059693,,,Pharmacy,,,,25,Pennsylvania,Out of Business,7585,16001
2275,,,,YORK PA  17404,State Board of Pharmacy,YORK,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,York,,,,,THRIFT DRUG INC,WEST MANCHESTER MALL 1800 LOUCKS ROAD  YORK PA  17404,,,,0,False,,Pharmacy,1355715,PP412707L,,,,,,,,0,1058987,,,Pharmacy,,,,26,Pennsylvania,Out of Business,7585,17404
2276,,,,AMBRIDGE PA  15003,State Board of Pharmacy,AMBRIDGE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Beaver,,,,,THRIFT DRUG INC,598 MERCHANT STREET   AMBRIDGE PA  15003,,,,0,False,,Pharmacy,1363084,PP412639L,,,,,,,,0,1058922,,,Pharmacy,,,,27,Pennsylvania,Out of Business,7585,15003
2277,,,BLVD,PITTSBURGH PA  15237,State Board of Pharmacy,PITTSBURGH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,THRIFT DRUG INC,2200 NORTHWAY MALL MCKNIGHT RD AT BABCOCK BLVD PITTSBURGH PA  15237,,,,0,False,,Pharmacy,1354330,PP412606L,,,,,,,,0,1058889,,,Pharmacy,,,,28,Pennsylvania,Out of Business,7585,15237
2278,,,,BERWYN PA  19312,State Board of Pharmacy,BERWYN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Chester,,,,,THRIFT DRUG INC 7134,BERWYN SHOPPING CENTER 552 LANCASTER AVENUE  BERWYN PA  19312,,,,0,False,,Pharmacy,1359174,PP412662L,,,,,,,,0,1058944,,,Pharmacy,,,,29,Pennsylvania,Out of Business,7585,19312
2279,,,,JOHNSTOWN PA  15904,State Board of Pharmacy,JOHNSTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,THRIFT DRUG INC 7223,RICHLAND MALL 3200 ELTON ROAD  JOHNSTOWN PA  15904,,,,0,False,,Pharmacy,1354596,PP413598L,,,,,,,,0,1059780,,,Pharmacy,,,,30,Pennsylvania,Out of Business,7585,15904
2280,,,,ROARING SPRINGS PA  16673,State Board of Pharmacy,ROARING SPRINGS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Blair,,,,,THRIFT DRUG INC 8655,512 RT 36 SOUTH   ROARING SPRINGS PA  16673,,,,0,False,,Pharmacy,1377137,PP415016L,,,,,,,,0,1061159,,,Pharmacy,,,,31,Pennsylvania,Out of Business,7585,16673
2281,,,,YORK PA  17402,State Board of Pharmacy,YORK,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,York,,,,,THRIFT DRUG INC 8675,2540 EASTERN BLVD KINGSTON SQUARE  YORK PA  17402,,,,0,False,,Pharmacy,1365997,PP412767L,,,,,,,,0,1059044,,,Pharmacy,,,,32,Pennsylvania,Out of Business,7585,17402
2282,,,,BRADFORD PA  16701,State Board of Pharmacy,BRADFORD,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,McKean,,,,,THRIFT DRUG INC 8709,196 MAIN STREET   BRADFORD PA  16701,,,,0,False,,Pharmacy,1346826,PP411905L,,,,,,,,0,1058211,,,Pharmacy,,,,33,Pennsylvania,Out of Business,7585,16701
2283,,,,CLARKS-SUMMIT PA  18411,State Board of Pharmacy,CLARKS-SUMMIT,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Lackawanna,,,,,THRIFT DRUG INC 8715,ABBINGTON SHOPPING CTR   CLARKS-SUMMIT PA  18411,,,,0,False,,Pharmacy,1352425,PP412537L,,,,,,,,0,1058821,,,Pharmacy,,,,34,Pennsylvania,Out of Business,7585,18411
2284,,,,WILKINSBURG PA  15221,State Board of Pharmacy,WILKINSBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,THRIFT DRUGS SPECIALIZED PHARM SERV,650 ARDMORE BOULEVARD   WILKINSBURG PA  15221,,,,0,False,,Pharmacy,1350686,PP411690L,,,,,,,,0,1058003,,,Pharmacy,,,,35,Pennsylvania,Out of Business,7585,15221
2285,,,,PITTSBURGH PA  15232,State Board of Pharmacy,PITTSBURGH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,THRIFT DRUGS SPECIALIZED PHARM SERV,5560 CLAYBOURNE STREET   PITTSBURGH PA  15232,,,,0,False,,Pharmacy,1382983,PP414305L,,,,,,,,0,1060483,,,Pharmacy,,,,36,Pennsylvania,Out of Business,7585,15232
2286,,,,YORK PA  17404,State Board of Pharmacy,YORK,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,York,,,,,THRIFT RX #8673,1059 N GEORGE STREET   YORK PA  17404,,,,0,False,,Pharmacy,1356042,PP411705L,,,,,,,,0,1058018,,,Pharmacy,,,,37,Pennsylvania,Out of Business,7585,17404
2287,,,,MCKEES ROCKS PA  15136,State Board of Pharmacy,MCKEES ROCKS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,THRIFT RX 8658,WEST WAY SHOPPES 6093 STEUBENVILLE PIKE  MCKEES ROCKS PA  15136,,,,0,False,,Pharmacy,1344624,PP410950L,,,,,,,,0,1057464,,,Pharmacy,,,,38,Pennsylvania,Out of Business,7585,15136
2288,,,,PHILADELPHIA PA  19148,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TIERNOS PHARMACY,1301 MORRIS STREET   PHILADELPHIA PA  19148,,,,0,False,,Pharmacy,1349671,PP410728L,,,,,,,,0,1057251,,,Pharmacy,,,,39,Pennsylvania,Out of Business,7585,19148
2289,,,,PHILADELPHIA PA  19129,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TILDEN PHARMACY INC,3537 VAUX STREET   PHILADELPHIA PA  19129,,,,0,False,,Pharmacy,1354147,PP412696L,,,,,,,,0,1058976,,,Pharmacy,,,,40,Pennsylvania,Out of Business,7585,19129
2290,,,,MAHANOY CITY PA  17948,State Board of Pharmacy,MAHANOY CITY,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Schuylkill,,,,,TIMMS PHARMACY INC,22 W CENTRE STREET   MAHANOY CITY PA  17948,,,,0,False,,Pharmacy,1361673,PP412697L,,,,,,,,0,1058977,,,Pharmacy,,,,41,Pennsylvania,Out of Business,7585,17948
2291,,,,PHILADELPHIA PA  19115,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TODAYS PHARMACY,9969 BUSTLETON AVENUE   PHILADELPHIA PA  19115,,,,0,False,,Pharmacy,1363131,PP414854L,,,,,,,,0,1061024,,,Pharmacy,,,,42,Pennsylvania,Out of Business,7585,19115
2292,,,,PHILADELPHIA PA  19140,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TOMARS PHARMACY,4262 N 8TH STREET   PHILADELPHIA PA  19140,,,,0,False,,Pharmacy,1354203,PP412703L,,,,,,,,0,1058983,,,Pharmacy,,,,43,Pennsylvania,Out of Business,7585,19140
2293,,,,SHENANDOAH PA  17976,State Board of Pharmacy,SHENANDOAH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Schuylkill,,,,,TOMLINS PHARMACY INC,17 SOUTH MAIN STREET   SHENANDOAH PA  17976,,,,0,False,,Pharmacy,1361045,PP412704L,,,,,,,,0,1058984,,,Pharmacy,,,,44,Pennsylvania,Out of Business,7585,17976
2294,,,,IRWIN PA  15642,State Board of Pharmacy,IRWIN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Westmoreland,,,,,TONYS PROFESSIONAL PHARMACY,MAIN & 2ND STS   IRWIN PA  15642,,,,0,False,,Pharmacy,1354216,PP410164L,,,,,,,,0,1056761,,,Pharmacy,,,,45,Pennsylvania,Out of Business,7585,15642
2295,,,,PITTSBURGH PA  15207,State Board of Pharmacy,PITTSBURGH,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Allegheny,,,,,TOP PHARMACY,5001 SECOND AVENUE   PITTSBURGH PA  15207,,,,0,False,,Pharmacy,1356510,PP411063L,,,,,,,,0,1057553,,,Pharmacy,,,,46,Pennsylvania,Out of Business,7585,15207
2296,,,,"BRADFORD, WV 16701",State Board of Pharmacy,Bradford,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,McKean,,,,,TOPS MARKETS LLC,"150 MAIN STREET   BRADFORD, WV 16701",,,,0,False,,Pharmacy,1695135,PP481082,,,,,,,,0,1879483,,,Pharmacy,,,,47,Pennsylvania,Out of Business,7585,16701
2297,,,,"MEADVILLE, PA 16335",State Board of Pharmacy,MEADVILLE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Crawford,,,,,TOPS PHARMACY,"DOWNTOWN MALL   MEADVILLE, PA 16335",,,,0,False,,Pharmacy,1389681,PP414611L,,,,,,,,0,1060786,,,Pharmacy,,,,48,Pennsylvania,Out of Business,7585,16335
2298,,,,LATROBE PA  15650,State Board of Pharmacy,LATROBE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Westmoreland,,,,,TORRIS PHARMACY,320 MAIN STREET   LATROBE PA  15650,,,,0,False,,Pharmacy,1355593,PP412706L,,,,,,,,0,1058986,,,Pharmacy,,,,49,Pennsylvania,Out of Business,7585,15650
2299,,,,"STROUDSBURG, PA 18360",State Board of Pharmacy,STROUDSBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Monroe,,,,,TOTAL HOME HEALTH CARE,"437 MAIN STREET   STROUDSBURG, PA 18360",,,,0,False,,Pharmacy,1365994,PP414088L,,,,,,,,0,1060266,,,Pharmacy,,,,50,Pennsylvania,Out of Business,7585,18360
2300,,,,LEWISTOWN PA  17044,State Board of Pharmacy,LEWISTOWN,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Mifflin,,,,,TOTAL LIFE CARE PHARMACY,27 SANDY LANE   LEWISTOWN PA  17044,,,,0,False,,Pharmacy,1365200,PP414037L,,,,,,,,0,1060215,,,Pharmacy,,,,1,Pennsylvania,Out of Business,7585,17044
2301,,,,PHILADELPHIA PA  19115,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TOTAL PHARMACY INC,9551 BUSTLETON AVENUE   PHILADELPHIA PA  19115,,,,0,False,,Pharmacy,1367879,PP414164L,,,,,,,,0,1060342,,,Pharmacy,,,,2,Pennsylvania,Out of Business,7585,19115
2302,,,,"PHILADELPHIA, PA 19140",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TOWN COMMUNITY PHARMACY,"4168 GERMANTOWN AVENUE   PHILADELPHIA, PA 19140",,,,0,False,,Pharmacy,1367761,PP413304L,,,,,,,,0,1059501,,,Pharmacy,,,,3,Pennsylvania,Out of Business,7585,19140
2303,,,,EASTON PA  18042,State Board of Pharmacy,EASTON,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Northampton,,,,,TOWN PHARMACY,3242 FREEMANSBURG AVENUE   EASTON PA  18042,,,,0,False,,Pharmacy,1369869,PP412711L,,,,,,,,0,1058991,,,Pharmacy,,,,4,Pennsylvania,Out of Business,7585,18042
2304,,,,NEWTWN SQUARE PA  19073,State Board of Pharmacy,NEWTWN SQUARE,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,TOWN SQUARE PHARMACY,3713 WEST CHESTER PIKE   NEWTWN SQUARE PA  19073,,,,0,False,,Pharmacy,1354007,PP412712L,,,,,,,,0,1058992,,,Pharmacy,,,,5,Pennsylvania,Out of Business,7585,19073
2305,,,,DREXEL HILL PA  19026,State Board of Pharmacy,DREXEL HILL,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,TOWNE PHARMACY INC,3022 TOWNSHIP LINE ROAD   DREXEL HILL PA  19026,,,,0,False,,Pharmacy,1359754,PP412716L,,,,,,,,0,1058996,,,Pharmacy,,,,6,Pennsylvania,Out of Business,7585,19026
2306,,,,UNION CITY PA  16438,State Board of Pharmacy,UNION CITY,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Erie,,,,,TOWNSENDS PHARMACY,138 140 E HIGH STREET   UNION CITY PA  16438,,,,0,False,,Pharmacy,1360153,PP412718L,,,,,,,,0,1058998,,,Pharmacy,,,,7,Pennsylvania,Out of Business,7585,16438
2307,,,,"PHILADELPHIA, VA 19141",State Board of Pharmacy,Philadelphia,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TRACEMARK PHARMACY,"4839 N BROAD ST   PHILADELPHIA, VA 19141",,,,0,False,,Pharmacy,1138547,PP481991,,,,,,,,0,2465192,2156684494,,Pharmacy,,,,8,Pennsylvania,Out of Business,7585,19141
2308,,,,"CLIFTON HEIGHTS, WV 19018",State Board of Pharmacy,Clifton Heights,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,TRADITIONAL APOTHECARY,"424 NORTH SPRINGFIELD ROAD   CLIFTON HEIGHTS, WV 19018",,,,0,False,,Pharmacy,2227962,PP481812,,,,,,,,0,2350392,,,Pharmacy,,,,9,Pennsylvania,Out of Business,7585,19018
2309,,,,"TRAFFORD, PA 15085",State Board of Pharmacy,TRAFFORD,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Westmoreland,,,,,TRAFFORD FAMILY PHARMACY,"312 CAVITT AVENUE   TRAFFORD, PA 15085",,,,0,False,,Pharmacy,1347447,PP410571L,,,,,,,,0,1057098,,,Pharmacy,,,,10,Pennsylvania,Out of Business,7585,15085
2310,,,1431 TREASURE LAKE,DUBOIS PA  15801-9034,State Board of Pharmacy,DUBOIS,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Clearfield,,,,,TREASURE LAKE PHARMACY,TOWN CENTER CORAL REEF ROAD 1431 TREASURE LAKE DUBOIS PA  15801-9034,,,,0,False,,Pharmacy,1370896,PP415178L,,,,,,,,0,1061320,,,Pharmacy,,,,11,Pennsylvania,Out of Business,7585,158019034
2311,,,,TREMONT PA  17981,State Board of Pharmacy,TREMONT,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Schuylkill,,,,,TREMONT PHARMACY,36 EAST MAIN STREET   TREMONT PA  17981,,,,0,False,,Pharmacy,1364428,PP415498L,,,,,,,,0,1061621,,,Pharmacy,,,,12,Pennsylvania,Out of Business,7585,17981
2312,,,,PHILADELPHIA PA  19124,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TREMONT PHARMACY,4201 FRANKFORD AVE   PHILADELPHIA PA  19124,,,,0,False,,Pharmacy,1355594,PP412724L,,,,,,,,0,1059003,,,Pharmacy,,,,13,Pennsylvania,Out of Business,7585,19124
2313,,,,"TREMONT, PA 17981",State Board of Pharmacy,TREMONT,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Schuylkill,,,,,TRI VALLEY PHARMACY 1,"7 WEST MAIN STREET   TREMONT, PA 17981",,,,0,False,,Pharmacy,1359850,PP414494L,,,,,,,,0,1060671,,,Pharmacy,,,,14,Pennsylvania,Out of Business,7585,17981
2314,,,,"EBENSBURG, WI 15931",State Board of Pharmacy,EBENSBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Cambria,,,,,TRIAD ISOTOPES,"656 INDUSTRIAL DRIVE   EBENSBURG, WI 15931",,,,0,False,,Pharmacy,1370478,PP415711L,,,,,,,,0,1061816,,,Pharmacy,,,,15,Pennsylvania,Out of Business,7585,15931
2315,,,,PHILADELPHIA PA  19146,State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TRIANGLE PHARMACY,POINT BREEZE AVENUE AT 21ST STREET  PHILADELPHIA PA  19146,,,,0,False,,Pharmacy,1367855,PP413203L,,,,,,,,0,1059402,,,Pharmacy,,,,16,Pennsylvania,Out of Business,7585,19146
2316,,,,"HARRISBURG, WV 17110",State Board of Pharmacy,HARRISBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Dauphin,,,,gtomaino@trinitypharmacyservices.com,"TRINITY PHARMACY, A PHARMERICA COMPANY","2625 MARKET PLACE WAY 1ST FL EASTERN STE   HARRISBURG, WV 17110",,,,0,False,,Pharmacy,313924,PP482233,,,,,,,,0,2605917,8888965093,,Pharmacy,,,,17,Pennsylvania,Out of Business,7585,17110
2317,,,,"PHILADELPHIA, PA 19143",State Board of Pharmacy,PHILADELPHIA,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Philadelphia,,,,,TRIPLE A PHARMACY,"702 S 49TH STREET   PHILADELPHIA, PA 19143",,,,0,False,,Pharmacy,1360169,PP413405L,,,,,,,,0,1059597,,,Pharmacy,,,,18,Pennsylvania,Out of Business,7585,19143
2318,,,,"SWARTHMORE, WV 19081",State Board of Pharmacy,Swarthmore,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Delaware,,,,,TRISONS PHARMACY AND COMPOUND CENTER,"107 RUTGERS AVE  S1  SWARTHMORE, WV 19081",,,,0,False,,Pharmacy,1061786,PP482287,,,,,,,,0,2645391,,,Pharmacy,,,,19,Pennsylvania,Out of Business,7585,19081
2319,,,,"HUNTINGDON VLY, PA 19006",State Board of Pharmacy,HUNTINGDON VLY,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Montgomery,,,,,TRI-STATE INFUSION PHARMACY OF PA,"1800 BYBERRY ROAD SUITE 1205  HUNTINGDON VLY, PA 19006",,,,0,False,,Pharmacy,1374080,PP415190L,,,,,,,,0,1061332,,,Pharmacy,,,,20,Pennsylvania,Out of Business,7585,19006
2320,,,,"HARRISBURG, WV 17110",State Board of Pharmacy,HARRISBURG,0001-01-01T00:00:00,,0001-01-01T00:00:00,United States,UNITED_STATES,Dauphin,,,,,TRIUMPH HOSPITAL HARRISBURG,"2501 NORTH 3RD STREET   HARRISBURG, WV 17110",,,,0,False,,Pharmacy,1334099,HP415640L,,,,,,,,0,497455,,,Pharmacy,,,,21,Pennsylvania,Out of Business,7585,17110
